root,guest_guess,size,mode,path
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,562x550,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/DiningRoomChair/BaronHectorGlass_dining_room_chair_startled_02_originalstyle_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,562x550,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/DiningRoomChair/drawing_room_watercolor_pencil/BaronHectorGlass_dining_room_chair_startled_02_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,527x470,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/DrawingRoomCouch/BaronHectorGlass_drawing_room_couch_cover_face_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,563x550,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/DrawingRoomCouch/BaronHectorGlass_drawing_room_couch_cover_face_02.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,563x550,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/DrawingRoomCouch/BaronHectorGlass_drawing_room_couch_cover_face_02_originalstyle_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,534x508,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/DrawingRoomCouch/BaronHectorGlass_drawing_room_couch_shocked_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,563x550,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/DrawingRoomCouch/drawing_room_watercolor_pencil/BaronHectorGlass_drawing_room_couch_cover_face_02_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,199x509,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Idle/BaronHectorGlass_idle_front_neutral_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,218x518,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Idle/BaronHectorGlass_idle_tense_three_quarter_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,562x549,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Idle/BaronHectorGlass_idle_tense_three_quarter_02.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,562x549,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Idle/BaronHectorGlass_idle_tense_three_quarter_02_originalstyle_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,562x549,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Idle/drawing_room_watercolor_pencil/BaronHectorGlass_idle_tense_three_quarter_02_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,233x536,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Panic/BaronHectorGlass_panic_cover_face_recoil_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,311x523,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Panic/BaronHectorGlass_panic_scream_hands_up_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,563x549,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Panic/BaronHectorGlass_panic_scream_hands_up_02.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,563x549,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Panic/BaronHectorGlass_panic_scream_hands_up_02_originalstyle_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,563x549,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Panic/drawing_room_watercolor_pencil/BaronHectorGlass_panic_scream_hands_up_02_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,166x297,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Panic/reference_locked_panic_166x297/BaronHectorGlass_reference_locked_panic_01_startled_recoil_166x297.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,166x297,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Panic/reference_locked_panic_166x297/BaronHectorGlass_reference_locked_panic_02_hands_near_face_166x297.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,166x297,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Panic/reference_locked_panic_166x297/BaronHectorGlass_reference_locked_panic_03_cover_face_cower_166x297.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,166x297,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Panic/reference_locked_panic_166x297/BaronHectorGlass_reference_locked_panic_04_braced_defensive_166x297.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,166x297,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Panic/reference_locked_panic_166x297/BaronHectorGlass_reference_locked_panic_05_run_left_166x297.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,166x297,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Panic/reference_locked_panic_166x297/BaronHectorGlass_reference_locked_panic_06_run_right_166x297.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,166x297,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Panic/reference_locked_panic_166x297/BaronHectorGlass_reference_locked_panic_07_turnaround_166x297.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,166x297,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Panic/reference_locked_panic_166x297/BaronHectorGlass_reference_locked_panic_08_run_start_166x297.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,646x634,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Shaking/BaronHectorGlass_shaking_seated_panic_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,646x634,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Shaking/BaronHectorGlass_shaking_seated_panic_02.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,646x634,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Shaking/BaronHectorGlass_shaking_seated_panic_03.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,646x634,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Shaking/BaronHectorGlass_shaking_seated_panic_04.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,646x634,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Shaking/BaronHectorGlass_shaking_seated_panic_05.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,646x634,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Shaking/BaronHectorGlass_shaking_seated_panic_06.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,647x633,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Shaking/BaronHectorGlass_shaking_standing_panic_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,647x633,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Shaking/BaronHectorGlass_shaking_standing_panic_02.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,647x633,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Shaking/BaronHectorGlass_shaking_standing_panic_03.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,647x633,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Shaking/BaronHectorGlass_shaking_standing_panic_04.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,647x633,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Shaking/BaronHectorGlass_shaking_standing_panic_05.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,647x633,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Shaking/BaronHectorGlass_shaking_standing_panic_06.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,335x470,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Sitting/BaronHectorGlass_sitting_idle_plain_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,378x433,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Sitting/BaronHectorGlass_sitting_tense_hands_clasped_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,562x550,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Sitting/BaronHectorGlass_sitting_tense_hands_clasped_02.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,562x550,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Sitting/BaronHectorGlass_sitting_tense_hands_clasped_02_originalstyle_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,562x550,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Sitting/drawing_room_watercolor_pencil/BaronHectorGlass_sitting_tense_hands_clasped_02_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,265x513,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Surprised/BaronHectorGlass_surprised_front_startled_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,265x547,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Surprised/BaronHectorGlass_surprised_hand_to_chest_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,562x549,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Surprised/BaronHectorGlass_surprised_hand_to_chest_02.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,562x549,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Surprised/BaronHectorGlass_surprised_hand_to_chest_02_originalstyle_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,562x549,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Surprised/drawing_room_watercolor_pencil/BaronHectorGlass_surprised_hand_to_chest_02_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,646x634,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Sweating/BaronHectorGlass_sweating_seated_panic_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,646x634,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Sweating/BaronHectorGlass_sweating_seated_panic_02.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,646x634,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Sweating/BaronHectorGlass_sweating_seated_panic_03.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,646x634,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Sweating/BaronHectorGlass_sweating_seated_panic_04.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,646x634,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Sweating/BaronHectorGlass_sweating_seated_panic_05.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,646x634,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Sweating/BaronHectorGlass_sweating_seated_panic_06.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,647x633,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Sweating/BaronHectorGlass_sweating_standing_panic_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,647x633,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Sweating/BaronHectorGlass_sweating_standing_panic_02.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,647x633,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Sweating/BaronHectorGlass_sweating_standing_panic_03.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,647x633,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Sweating/BaronHectorGlass_sweating_standing_panic_04.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,647x633,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Sweating/BaronHectorGlass_sweating_standing_panic_05.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,647x633,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Sweating/BaronHectorGlass_sweating_standing_panic_06.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,367x601,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/TransitionToSitting/drawing_room_watercolor_pencil/BaronHectorGlass_transition_to_sitting_01_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,335x533,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/TransitionToSitting/drawing_room_watercolor_pencil/BaronHectorGlass_transition_to_sitting_02_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,296x534,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/TransitionToSitting/drawing_room_watercolor_pencil/BaronHectorGlass_transition_to_sitting_03_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,324x544,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/TransitionToSitting/drawing_room_watercolor_pencil/BaronHectorGlass_transition_to_sitting_04_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,397x620,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/TransitionToSitting/panic_sweat_drawing_room_watercolor_pencil/BaronHectorGlass_transition_to_sitting_panic_sweat_01_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,417x558,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/TransitionToSitting/panic_sweat_drawing_room_watercolor_pencil/BaronHectorGlass_transition_to_sitting_panic_sweat_02_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,346x528,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/TransitionToSitting/panic_sweat_drawing_room_watercolor_pencil/BaronHectorGlass_transition_to_sitting_panic_sweat_03_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,332x557,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/TransitionToSitting/panic_sweat_drawing_room_watercolor_pencil/BaronHectorGlass_transition_to_sitting_panic_sweat_04_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,397x620,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/TransitionToSitting/panic_sweat_original_palette_watercolor_pencil/BaronHectorGlass_transition_to_sitting_panic_sweat_01_originalpalette_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,417x558,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/TransitionToSitting/panic_sweat_original_palette_watercolor_pencil/BaronHectorGlass_transition_to_sitting_panic_sweat_02_originalpalette_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,346x528,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/TransitionToSitting/panic_sweat_original_palette_watercolor_pencil/BaronHectorGlass_transition_to_sitting_panic_sweat_03_originalpalette_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,332x557,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/TransitionToSitting/panic_sweat_original_palette_watercolor_pencil/BaronHectorGlass_transition_to_sitting_panic_sweat_04_originalpalette_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,529x491,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Transitions/BaronHectorGlass_transition_stand_to_sit_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,483x413,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Transitions/BaronHectorGlass_transition_stand_to_sit_02.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,465x480,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Transitions/BaronHectorGlass_transition_stand_to_sit_03.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,517x517,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Transitions/BaronHectorGlass_transition_stand_to_sit_04.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,301x605,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Walking/BaronHectorGlass_walk_front_hurried_left_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,301x605,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Walking/BaronHectorGlass_walk_front_hurried_left_01_originalstyle_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,316x611,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Walking/BaronHectorGlass_walk_front_hurried_right_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,316x611,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Walking/BaronHectorGlass_walk_front_hurried_right_01_originalstyle_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,240x657,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Walking/BaronHectorGlass_walk_front_step_left_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,236x659,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Walking/BaronHectorGlass_walk_front_step_right_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,479x559,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Walking/BaronHectorGlass_walk_side_hurried_left_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,479x559,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Walking/BaronHectorGlass_walk_side_hurried_left_01_originalstyle_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,468x557,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Walking/BaronHectorGlass_walk_side_hurried_right_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,468x557,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Walking/BaronHectorGlass_walk_side_hurried_right_01_originalstyle_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,340x569,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Walking/BaronHectorGlass_walk_side_step_left_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,363x569,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Walking/BaronHectorGlass_walk_side_step_right_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,301x605,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Walking/drawing_room_watercolor_pencil/BaronHectorGlass_walk_front_hurried_left_01_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,316x611,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Walking/drawing_room_watercolor_pencil/BaronHectorGlass_walk_front_hurried_right_01_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,479x559,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Walking/drawing_room_watercolor_pencil/BaronHectorGlass_walk_side_hurried_left_01_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,468x557,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/Walking/drawing_room_watercolor_pencil/BaronHectorGlass_walk_side_hurried_right_01_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,1536x1024,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/_ContactSheets/BaronHectorGlass_expanded_sheet_01_alpha.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,1536x1024,RGB,Assets/GeneratedSpriteLibrary/BaronHectorGlass/_ContactSheets/BaronHectorGlass_expanded_sheet_01_chroma.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,1555x1011,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/_ContactSheets/BaronHectorGlass_expanded_sheet_02_alpha.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,1555x1011,RGB,Assets/GeneratedSpriteLibrary/BaronHectorGlass/_ContactSheets/BaronHectorGlass_expanded_sheet_02_chroma.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,1254x1254,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/_ContactSheets/BaronHectorGlass_hurried_sheet_01_alpha.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,1254x1254,RGB,Assets/GeneratedSpriteLibrary/BaronHectorGlass/_ContactSheets/BaronHectorGlass_hurried_sheet_01_chroma.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,724x678,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/_ContactSheets/BaronHectorGlass_reference_locked_panic_166x297_contact_sheet.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,1254x1254,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/_ContactSheets/BaronHectorGlass_reference_locked_panic_reaction_alpha.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,1254x1254,RGB,Assets/GeneratedSpriteLibrary/BaronHectorGlass/_ContactSheets/BaronHectorGlass_reference_locked_panic_reaction_chroma.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,1254x1254,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/_ContactSheets/BaronHectorGlass_reference_locked_panic_running_alpha.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,1254x1254,RGB,Assets/GeneratedSpriteLibrary/BaronHectorGlass/_ContactSheets/BaronHectorGlass_reference_locked_panic_running_chroma.png
Assets/GeneratedSpriteLibrary,Guest05_BaronHectorGlass,1536x1024,RGBA,Assets/GeneratedSpriteLibrary/BaronHectorGlass/_ContactSheets/BaronHectorGlass_sprite_library_sheet_01_alpha.png
